,Region Code,region,Year0,Score00,Surname00,Name00,Parti00,Score01,Surname01,Name01,Parti01,Year1,Score10,Surname10,Name10,Parti10,Score11,Surname11,Name11,Parti11,Year2,Score20,Surname20,Name20,Parti20,Score21,Surname21,Name21,Parti21,Year3,Score30,Surname30,Name30,Parti30,Score31,Surname31,Name31,Parti31,Excédent brut et revenu mixte,Salaires et traitements bruts,Cotisations sociales des salariés et des non-salariés,Impôts               ,Prestations en espèces,Autres (1),Revenu disponible brut,year,0 à 19 ans,20 à 39 ans,40 à 59 ans,60 à 74 ans,75 ans et plus,Total,gender
208,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4652.0,9870.0,1816.0,2296.0,6271.0,1642.0,18323.0,2008,642408,659073,727296,378538,211872,2619187,male
209,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4652.0,9870.0,1816.0,2296.0,6271.0,1642.0,18323.0,2008,611389,665682,762119,423115,338454,2800759,female
210,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4363.0,9920.0,1826.0,2262.0,6608.0,1569.0,18372.0,2009,647842,659567,730742,391247,216901,2646299,male
211,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4363.0,9920.0,1826.0,2262.0,6608.0,1569.0,18372.0,2009,616544,664986,765289,435735,344744,2827298,female
212,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4410.0,10119.0,1860.0,2326.0,6743.0,1576.0,18662.0,2010,651525,659216,731786,403323,222175,2668025,male
213,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4410.0,10119.0,1860.0,2326.0,6743.0,1576.0,18662.0,2010,618852,666056,767502,447422,350249,2850081,female
214,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4424.0,10269.0,1846.0,2422.0,6899.0,1614.0,18938.0,2011,657995,659377,735744,416398,226254,2695768,male
215,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4424.0,10269.0,1846.0,2422.0,6899.0,1614.0,18938.0,2011,626114,663269,771791,460760,355764,2877698,female
216,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4413.0,10460.0,1920.0,2616.0,7087.0,1514.0,18938.0,2012,661698,658313,742112,428232,230823,2721178,male
217,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4413.0,10460.0,1920.0,2616.0,7087.0,1514.0,18938.0,2012,629012,664525,777807,473555,360781,2905680,female
218,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4324.0,10523.0,2003.0,2713.0,7255.0,1508.0,18894.0,2013,666735,656690,748254,442126,234463,2748268,male
219,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4324.0,10523.0,2003.0,2713.0,7255.0,1508.0,18894.0,2013,633927,664594,783139,488658,365292,2935610,female
220,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4346.0,10632.0,2057.0,2750.0,7364.0,1484.0,19019.0,2014,672547,654822,752111,453809,237176,2770465,male
221,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4346.0,10632.0,2057.0,2750.0,7364.0,1484.0,19019.0,2014,640571,664038,787050,501008,367621,2960288,female
222,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4382.0,10728.0,2066.0,2768.0,7409.0,1409.0,19094.0,2015,676640,655262,752573,466426,241014,2791915,male
223,76,Occitanie,2017,"22                                                                                                                                                                                                                                                                                              ,98",LE PEN,Marine,FN,"22      ,32",MACRON,Emmanuel,LREM,2012,"29  ,27351767",HOLLANDE,François,PS,"23,79671037",SARKOZY,Nicolas,UMP,2007,"28 ,54450137",ROYAL,Ségolène,PS,"28  ,25715318",SARKOZY,Nicolas,UMP,2002,"18,55650981",LE PEN,JEAN-MARIE,FN,"17,99109809",JOSPIN,LIONEL,PS    ,4382.0,10728.0,2066.0,2768.0,7409.0,1409.0,19094.0,2015,643641,665758,786220,515394,371257,2982270,female
224,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,2787.0,8649.0,1367.0,1741.0,4455.0,1301.0,14084.0,2002,848201,819338,753853,303331,128694,2853417,male
225,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,2787.0,8649.0,1367.0,1741.0,4455.0,1301.0,14084.0,2002,809666,819633,764123,384530,248524,3026476,female
226,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,2887.0,8859.0,1427.0,1822.0,4616.0,1309.0,14422.0,2003,841699,815029,765801,298850,133470,2854849,male
227,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,2887.0,8859.0,1427.0,1822.0,4616.0,1309.0,14422.0,2003,803321,816777,779775,377293,255692,3032858,female
228,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,2965.0,9143.0,1480.0,1873.0,4821.0,1382.0,14958.0,2004,838391,806338,776695,296242,138264,2855930,male
229,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,2965.0,9143.0,1480.0,1873.0,4821.0,1382.0,14958.0,2004,799189,809885,794418,372135,262400,3038027,female
230,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3006.0,9508.0,1490.0,1980.0,4943.0,1353.0,15340.0,2005,834032,799577,786133,295318,143808,2858868,male
231,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3006.0,9508.0,1490.0,1980.0,4943.0,1353.0,15340.0,2005,794312,804716,807231,369081,270433,3045773,female
232,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3100.0,9800.0,1576.0,2030.0,5359.0,1423.0,16076.0,2006,827173,793442,796815,299803,143842,2861075,male
233,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3100.0,9800.0,1576.0,2030.0,5359.0,1423.0,16076.0,2006,789199,798931,820031,367226,276537,3051924,female
234,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3284.0,9969.0,1606.0,2069.0,5644.0,1530.0,16752.0,2007,821823,792008,795384,310132,148487,2867834,male
235,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3284.0,9969.0,1606.0,2069.0,5644.0,1530.0,16752.0,2007,782050,796374,818398,373153,284221,3054196,female
236,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3375.0,10664.0,1648.0,2217.0,5627.0,1521.0,17322.0,2008,818196,791041,791976,320619,150606,2872438,male
237,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3375.0,10664.0,1648.0,2217.0,5627.0,1521.0,17322.0,2008,778989,795292,816241,380694,287437,3058653,female
238,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3156.0,10491.0,1647.0,2158.0,5998.0,1364.0,17204.0,2009,815948,788518,788362,333944,153246,2880018,male
239,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3156.0,10491.0,1647.0,2158.0,5998.0,1364.0,17204.0,2009,776196,791410,813629,391240,291861,3064336,female
240,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3151.0,10700.0,1678.0,2208.0,6126.0,1364.0,17455.0,2010,815216,782567,784532,346051,156020,2884386,male
241,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3151.0,10700.0,1678.0,2208.0,6126.0,1364.0,17455.0,2010,775571,785452,809454,401685,296453,3068615,female
242,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3154.0,10859.0,1668.0,2295.0,6099.0,1402.0,17551.0,2011,812607,775544,781855,359566,158663,2888235,male
243,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3154.0,10859.0,1668.0,2295.0,6099.0,1402.0,17551.0,2011,772436,780253,806625,413182,299439,3071935,female
244,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3173.0,11035.0,1737.0,2464.0,6274.0,1287.0,17568.0,2012,809000,767113,783096,372881,163157,2895247,male
245,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3173.0,11035.0,1737.0,2464.0,6274.0,1287.0,17568.0,2012,769766,771943,806852,424543,304747,3077851,female
246,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3123.0,11006.0,1805.0,2554.0,6469.0,1291.0,17530.0,2013,809437,759100,784359,384818,165177,2902891,male
247,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3123.0,11006.0,1805.0,2554.0,6469.0,1291.0,17530.0,2013,772037,763647,806453,436448,306407,3084992,female
248,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3120.0,11097.0,1852.0,2589.0,6601.0,1260.0,17637.0,2014,814070,752212,785731,395103,166988,2914104,male
249,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3120.0,11097.0,1852.0,2589.0,6601.0,1260.0,17637.0,2014,774400,755837,806633,447747,307435,3092052,female
250,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3184.0,11230.0,1879.0,2627.0,6681.0,1205.0,17794.0,2015,813669,741174,782724,406835,169804,2914206,male
251,32,Hauts-de-France,2017,"31                                                                                                                                                                                                                                                                                        ,04",LE PEN,Marine,FN,"19      ,59",MÉLENCHON,Jean-Luc,LFI,2012,"27,90330912",HOLLANDE,François,PS,"24,0929824",SARKOZY,Nicolas,UMP,2007,"28  ,67602083",SARKOZY,Nicolas,UMP,"24,37646307",ROYAL,Ségolène,PS,2002,"19  ,43249945",LE PEN,JEAN-MARIE,FN,"17,5931586",CHIRAC,JACQUES,UMP   ,3184.0,11230.0,1879.0,2627.0,6681.0,1205.0,17794.0,2015,776307,746405,802892,460835,309331,3095770,female
252,28,Normandie,2017,"23                                                                                                                                                                                                                                                                                              ,93",LE PEN,Marine,FN,"22      ,36",MACRON,Emmanuel,LREM,2012,"27  ,71135904",HOLLANDE,François,PS,"27,0203763",SARKOZY,Nicolas,UMP,2007,"30  ,05583782",SARKOZY,Nicolas,UMP,"23,75991622",ROYAL,Ségolène,PS,2002,"20  ,62745264",CHIRAC,JACQUES,UMP,"16  ,11087434",LE PEN,JEAN-MARIE,FN,3392.0,8852.0,1465.0,1812.0,5058.0,1364.0,15389.0,2002,435882,428703,425548,191632,85292,1567057,male
253,28,Normandie,2017,"23                                                                                                                                                                                                                                                                                              ,93",LE PEN,Marine,FN,"22      ,36",MACRON,Emmanuel,LREM,2012,"27  ,71135904",HOLLANDE,François,PS,"27,0203763",SARKOZY,Nicolas,UMP,2007,"30  ,05583782",SARKOZY,Nicolas,UMP,"23,75991622",ROYAL,Ségolène,PS,2002,"20  ,62745264",CHIRAC,JACQUES,UMP,"16  ,11087434",LE PEN,JEAN-MARIE,FN,3392.0,8852.0,1465.0,1812.0,5058.0,1364.0,15389.0,2002,419617,428071,430303,230925,155927,1664843,female
